League ID,League Name,League Abbreviation,League Location,Association Name,Association Location
207,"Ontario Minor Hockey Association","OMHA","Ontario","Lucan Irish","Lucan, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Manvers Mustangs","Bethany, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Mariposa Lightning","Little Britain, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Markham Waxers","Markham, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Mid-Huron Huskies","Hensall, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Midland Centennials","Midland, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Midwest 49ers","Walkerton, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Millbrook Stars","Millbrook, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Milton Winterhawks","Milton, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Minto Mad Dogs","Harriston, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Mitchell Meteors","Mitchell, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Mooretown Jr Flags","Mooretown, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Mt Brydges Cougars","Mount Brydges, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Mt Forest Rams","Mount Forest, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Muskoka Rock","Port Carling, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Napanee Stars","Napanee, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","New Hamburg Huskies","Baden, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Newcastle Stars","Newcastle, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Newmarket Renegades","Newmarket, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Niagara Falls Canucks","Niagara Falls, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Niagara North Stars","St Catharines, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Niagara-On-The-Lake Wolves","Virgil, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Norfolk Knights","Simcoe, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","North Central Predators","Gravenhurst, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","North Durham Warriors","Port Perry, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","North Middlesex Jr Stars","Parkhill, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","North Shore Whitecaps","Bowmanville, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Northumberland Nighthawks","Cobourg, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Norwood Hornets","Norwood, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Oakville Rangers","Oakville, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Orangeville Flyers","Orangeville, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Orillia Terriers","Orillia, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Oro Thunder","Oro, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Orono Leafs","Orono, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Oshawa Generals","Oshawa, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Otonabee Wolves","Keene, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Owen Sound Jr Attack","Owen Sound, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Paris Wolfpack","Paris, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Parry Sound Shamrocks","Parry Sound, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Pelham Panthers","Pelham, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Penetang Flames","Penetanguishene, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Peterborough Jr Petes","AAA"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Peterborough Petes","Peterborough, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Petrolia Oilers","Petrolia, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Plattsville Rage","Plattsville, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Port Colborne Sailors","Port Colborne, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Port Dover Pirates","Port Dover, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Port Stanley Jr Sailors","Port Stanley, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Prince Edward County Kings","Picton, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Quinte Red Devils","Trenton, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Quinte West Golden Hawks","Trenton, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Richmond Hill Jaguars","Richmond Hill, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Riverside Rangers","Windsor, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Saugeen Shores Storm","Port Elgin, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Saugeen Valley Steelheads","Ayton, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Shallow Lake Lakers","Shallow Lake, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Shelburne Wolves","Shelburne, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Simcoe Warriors","Simcoe, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Six Nations Blackhawks","Ohsweken, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","South Bruce Blades","Mildmay, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","South Grey Spartans","Flesherton, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","South Huron Sabres","Exeter, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","South Kent Lightning","Blenheim, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","South Muskoka Bears","Bracebridge, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","South Oxford Storm","Ingersoll, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","South Simcoe Storm","Innisfil, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","South West Admirals","Goderich, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Southeast Surge","Gorrie, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Southern Tier Admirals","Welland, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Southpoint Capitals","Leamington, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Southwest Bullets","Glencoe, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","St Catharines Jr Falcons","St Catharines, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","St George Generals","St George, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","St Marys Rock","St Marys, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","St Thomas Jr Stars","St Thomas, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Stirling Blues","Stirling, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Stoney Creek Warriors","Stoney Creek, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Stouffville Clippers","Stouffville, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Strathroy Jr Rockets","Strathroy, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Sturgeon Lake Thunder","Fenelon Falls, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Talbot Trail Blazers","Essex, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Tavistock Titans","Tavistock, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Tecumseh Shoreline Eagles","Tecumseh, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Thamesford Attack","Thamesford, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Thorold Blackhawks","Thorold, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","TNT Tornados","Alliston, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Tri-Centre Jr Attack","Owen Sound, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Tweed Hawks","Tweed, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Twin Centre Stars","St Clements, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Upper York Admirals","Sharon, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Wainfleet Wild","Wainfleet, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Walkerton Capitals","Walkerton, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Wallaceburg Lakers","Wallaceburg, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Wasaga Beach Stars","Wasaga Beach, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Waterford Wildcats","Waterford, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Welland Tigers","Welland, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","West Coast Whitecaps","Wingham, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","West Grey Warriors","Ayton, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","West Lincoln Wrath","Smithville, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","West Lorne Comets","West Lorne, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Whitby Wildcats","Whitby, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Windsor Jr Spitfires","Windsor, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Wingham Ironmen","Wingham, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Woodville Hurricanes","Woodville, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Woolwich Wildcats","Elmira, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","York Simcoe Express","Aurora, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","Zurich Thunder","Zurich, ON"
207,"Ontario Minor Hockey Association","OMHA","Ontario","[2025-26]","https://myhockeyrankings.com/league-info?l=207&y=2025"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","Blind River Thunder","Blind River, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","Cochrane","Cochrane, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","Copper Cliff Reds","Sudbury, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","Dubreuilville Bobcats","Dubreuilville, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","East Nipissing Vipers","Astorville, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","Elliot Lake","Elliot Lake, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","Englehart Express","Englehart, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","Espanola Eagles","Espanola, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","Hearst HLK","Hearst, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","Hornepayne Bears","Hornepayne, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","Iroquois Falls Eskimos","Iroquois Falls, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","Kapuskasing Ice Hawks","Kapuskasing, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","Kirkland Lake Blue Devils","Kirkland Lake, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","Manitoulin Panthers","Little Current, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","Nickel City Cubs","Capreol, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","North Bay Trappers","North Bay, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","North Bay Trappers AAA","North Bay, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","Powassan Hawks","Powassan, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","Schumacher","Schumacher, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","Smooth Rock Falls Rockies","Smooth Rock Falls, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","Soo Jr Greyhounds","Sault Ste Marie, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","South Porcupine Jr Gold Kings","South Porcupine, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","Sudbury Wolves","Sudbury, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","Temagami","North Temagami, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","Temiskaming Shores Puckhounds","New Liskeard, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","Timmins North Stars","Schumacher, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","West Nipissing Sting","Sturgeon Falls, ON"
208,"Northern Ontario Hockey Association","NOHA","Northern Ontario","[2025-26]","https://myhockeyrankings.com/league-info?l=208&y=2025"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Abbotsford Hawks","Abbotsford, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Abbotsford Ice","Abbotsford, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Aldergrove Bruins
- Arbutus Club Avalanche","Vancouver, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Bellingham Jr Blazers","Bellingham, WA"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Burnaby Bulldogs","Burnaby, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Burnaby Wildcats","Burnaby, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Burnaby Winter Club Bruins","Burnaby, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Chilliwack Bruins","Chilliwack, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Cloverdale Colts","Surrey, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Coquitlam Comets","Coquitlam, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Hollyburn Thunder Huskies","West Vancouver, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Hope","Hope, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Langley Eagles","Langley, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Langley Lightning","Langley, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Meadow Ridge Barracudas","Maple Ridge, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Mission Stars","Mission, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","New Westminster Royals","New Westminster, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","North Delta Sun Devils","Delta, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","North Shore Avalanche","North Vancouver, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","North Shore Winter Club Winterhawks","North Vancouver, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","North Vancouver Storm","North Vancouver, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Port Coquitlam Pirates","Port Coquitlam, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Port Moody Black Panthers","Port Moody, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Richmond Jets","Richmond, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Richmond Ravens","Richmond, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Ridge Meadows Rustlers","Maple Ridge, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Seattle Jr Mets","Lynnwood, WA"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Seattle Red Hawks","Everett, WA"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Semiahmoo Ravens","White Rock, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","South Delta Storm","Delta, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Squamish Eagles","Squamish, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Sunshine Coast Blues","Sechelt, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Surrey Falcons","Surrey, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Surrey Thunder","Surrey, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Tri-Cities Predators","Port Coquitlam, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Vancouver Angels","Vancouver, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Vancouver Spirit","Vancouver, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","Vancouver Thunderbirds","Vancouver, BC"
209,"Pacific Coast Amateur Hockey Association","PCAHA","British Columbia","West Vancouver Thunder","West Vancouver, BC"
